,bootstrap_sample,policy,log_step,time_step,reward
12221,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,93827,2687,1
12222,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,93858,2688,0
12223,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,93890,2689,1
12224,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,93893,2690,1
12225,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,93915,2691,1
12226,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,93927,2692,0
12227,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94023,2693,1
12228,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94050,2694,1
12229,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94058,2695,1
12230,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94146,2696,1
12231,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94189,2697,1
12232,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94200,2698,1
12233,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94219,2699,0
12234,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94245,2700,1
12235,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94286,2701,1
12236,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94379,2702,1
12237,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94384,2703,1
12238,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94424,2704,1
12239,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94429,2705,1
12240,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94461,2706,0
12241,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94567,2707,1
12242,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94595,2708,1
12243,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94660,2709,0
12244,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94674,2710,1
12245,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94699,2711,1
12246,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94710,2712,1
12247,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94738,2713,1
12248,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94796,2714,1
12249,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94825,2715,1
12250,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94855,2716,1
12251,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94959,2717,1
12252,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94968,2718,1
12253,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94974,2719,1
12254,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,94994,2720,1
12255,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95073,2721,1
12256,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95120,2722,1
12257,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95131,2723,1
12258,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95137,2724,1
12259,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95147,2725,1
12260,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95206,2726,1
12261,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95207,2727,0
12262,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95227,2728,1
12263,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95239,2729,1
12264,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95257,2730,1
12265,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95278,2731,1
12266,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95316,2732,1
12267,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95357,2733,1
12268,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95416,2734,1
12269,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95423,2735,1
12270,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95426,2736,0
12271,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95436,2737,1
12272,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95494,2738,1
12273,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95504,2739,1
12274,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95583,2740,1
12275,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95608,2741,1
12276,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95612,2742,1
12277,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95630,2743,1
12278,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95670,2744,1
12279,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95803,2745,1
12280,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95847,2746,1
12281,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95860,2747,1
12282,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,95947,2748,1
12283,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96023,2749,1
12284,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96029,2750,1
12285,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96041,2751,1
12286,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96111,2752,1
12287,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96146,2753,1
12288,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96220,2754,1
12289,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96231,2755,1
12290,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96291,2756,1
12291,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96307,2757,1
12292,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96324,2758,1
12293,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96342,2759,1
12294,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96356,2760,1
12295,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96379,2761,0
12296,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96390,2762,0
12297,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96475,2763,1
12298,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96530,2764,1
12299,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96546,2765,1
12300,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96564,2766,0
12301,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96566,2767,1
12302,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96607,2768,1
12303,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96608,2769,1
12304,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96621,2770,1
12305,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96625,2771,1
12306,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96656,2772,1
12307,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96720,2773,1
12308,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96794,2774,0
12309,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96812,2775,1
12310,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96814,2776,1
12311,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96870,2777,1
12312,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96871,2778,1
12313,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96878,2779,1
12314,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96970,2780,1
12315,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,96984,2781,0
12316,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97011,2782,1
12317,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97111,2783,1
12318,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97129,2784,1
12319,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97194,2785,1
12320,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97266,2786,1
12321,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97279,2787,1
12322,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97293,2788,1
12323,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97377,2789,1
12324,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97402,2790,1
12325,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97422,2791,0
12326,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97465,2792,1
12327,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97521,2793,1
12328,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97609,2794,1
12329,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97617,2795,1
12330,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97636,2796,0
12331,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97655,2797,1
12332,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97658,2798,1
12333,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97674,2799,1
12334,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97733,2800,1
12335,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97771,2801,1
12336,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97814,2802,1
12337,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97903,2803,1
12338,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97919,2804,1
12339,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97971,2805,1
12340,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,97972,2806,0
12341,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98045,2807,1
12342,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98078,2808,1
12343,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98104,2809,1
12344,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98133,2810,1
12345,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98176,2811,1
12346,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98215,2812,1
12347,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98237,2813,1
12348,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98242,2814,1
12349,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98259,2815,1
12350,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98283,2816,0
12351,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98314,2817,1
12352,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98354,2818,1
12353,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98464,2819,1
12354,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98489,2820,1
12355,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98543,2821,1
12356,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98597,2822,1
12357,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98606,2823,0
12358,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98631,2824,1
12359,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98650,2825,0
12360,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98728,2826,1
12361,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98937,2827,1
12362,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,98958,2828,1
12363,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99001,2829,1
12364,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99029,2830,1
12365,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99051,2831,0
12366,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99053,2832,1
12367,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99097,2833,1
12368,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99134,2834,1
12369,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99167,2835,1
12370,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99226,2836,1
12371,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99256,2837,1
12372,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99311,2838,1
12373,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99333,2839,1
12374,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99354,2840,0
12375,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99403,2841,1
12376,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99417,2842,0
12377,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99454,2843,0
12378,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99512,2844,1
12379,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99606,2845,1
12380,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99650,2846,1
12381,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99740,2847,1
12382,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99896,2848,0
12383,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99900,2849,1
12384,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99924,2850,0
12385,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99938,2851,0
12386,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99942,2852,1
12387,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,99944,2853,0
12388,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100092,2854,1
12389,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100107,2855,1
12390,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100149,2856,1
12391,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100211,2857,0
12392,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100216,2858,1
12393,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100229,2859,1
12394,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100281,2860,0
12395,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100316,2861,0
12396,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100339,2862,1
12397,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100340,2863,0
12398,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100349,2864,1
12399,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100364,2865,1
12400,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100367,2866,1
12401,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100406,2867,1
12402,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100495,2868,1
12403,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100537,2869,0
12404,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100630,2870,1
12405,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100677,2871,1
12406,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100679,2872,0
12407,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100682,2873,1
12408,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100795,2874,1
12409,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100812,2875,1
12410,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100854,2876,1
12411,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100863,2877,1
12412,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,100967,2878,1
12413,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101041,2879,0
12414,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101058,2880,1
12415,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101149,2881,1
12416,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101180,2882,1
12417,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101195,2883,1
12418,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101203,2884,0
12419,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101221,2885,1
12420,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101224,2886,0
12421,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101267,2887,1
12422,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101290,2888,1
12423,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101294,2889,1
12424,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101324,2890,1
12425,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101353,2891,1
12426,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101377,2892,1
12427,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101464,2893,1
12428,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101486,2894,1
12429,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101565,2895,1
12430,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101722,2896,0
12431,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101748,2897,1
12432,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101759,2898,1
12433,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101843,2899,1
12434,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101875,2900,0
12435,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101966,2901,1
12436,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,101993,2902,1
12437,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102014,2903,1
12438,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102037,2904,1
12439,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102068,2905,1
12440,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102090,2906,1
12441,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102118,2907,1
12442,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102156,2908,1
12443,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102183,2909,1
12444,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102256,2910,0
12445,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102300,2911,0
12446,2,<__main__.linucb_disjoint_policy object at 0x0000025D1D7DF220>,102316,2912,1
